font_size,font_is_bold,norm_x0,norm_y0,word_count,char_count,uppercase_ratio,ends_with_punctuation,numbering_pattern,node_degree,avg_neighbor_distance,font_size_ratio,bold_vs_neighbors,space_above,indentation_vs_below,page_idx,node_idx,text_snippet,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,label_x,label_y,label
11.039999961853027,0,0.1471251693426394,0.7300999188663984,6,45,0.0222222222222222,0,0,4,146.3894073893077,1.0424929168265809,0,74.63043212890625,0.0,6,9,"Specifically, the business plan must include: ",,,,,,,body
11.039999961853027,0,0.2134013207130183,0.7620768691554214,78,500,0.018,0,0,4,147.51246515293877,1.0424929168265809,0,25.32574462890625,-34.561004638671875,6,10,"how the ODL will be implemented, including the tim",,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,190.32903524291768,0.7340425525169234,1,127.41497802734376,0.0,6,11,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
11.039999961853027,0,0.215753094043607,0.0911727481418185,16,110,0.0272727272727272,0,0,4,159.89505575214653,0.978723403355898,0,0.0,-36.00028991699219,7,0,the marketing and communications plan for the ODL ,,,,,,,body
11.039999961853027,1,0.1471319260940053,0.1390545199615786,35,240,0.0208333333333333,1,0,4,133.8559706192956,1.0,0,37.92236328125,17.995864868164062,7,1,The process of developing this business plan must ,,,,,,,body
11.039999961853027,1,0.1471319260940053,0.202994471848613,74,532,0.0150375939849624,1,0,5,131.23117342151235,0.9829059821802828,0,50.64044189453125,5.995864868164063,7,2,The business plan for the ODL must address signifi,,,,,,,body
12.0,0,0.1569290909112668,0.3410605998954387,1,10,0.1,0,0,5,185.45500132706772,1.0683760712788684,0,109.34837341308594,12.0,7,3,Milestones ,,,,,,,heading
11.039999961853027,1,0.1765369340485217,0.3825363390373461,10,56,0.0357142857142857,1,0,7,139.6750754375191,0.975757574735886,0,32.848785400390625,-8.520004272460938,7,4,1) A preliminary report will be issued during June,,,,,,,body
11.039999961853027,1,0.1765369340485217,0.4135932922363281,35,205,0.0195121951219512,1,0,7,135.3395234633402,0.975757574735886,0,24.59710693359375,-18.000015258789062,7,5,"2) It is expected that an Interim Report, suitable",,,,,,,body
11.039999961853027,1,0.1765369340485217,0.4767666441021543,20,115,0.0608695652173913,1,0,5,103.4121679783281,0.9829059821802828,0,50.033294677734375,-18.000015258789062,7,6,3) The business plan must be completed and approve,,,,,,,body
12.0,0,0.1626153584399254,0.5348484540226484,5,43,0.0930232558139534,0,0,8,152.1685685941964,1.1095700449110666,0,46.00079345703125,-9.479995727539062,7,7,Approach and Specific Proposal Requirements ,,,,,,,heading
11.039999961853027,1,0.1471251444099775,0.5764757406831992,58,402,0.0223880597014925,1,0,6,135.1350136571646,1.0279329602324283,0,32.96881103515625,1.52587890625e-05,7,8,The firm/consultant (or proposed team of consultan,,,,,,,body
11.039999961853027,0,0.1471251444099775,0.6714588512073864,7,54,0.0185185185185185,0,0,5,148.0093799305791,1.0337078643658846,0,75.22662353515625,1.52587890625e-05,7,9,The proposal should include the following informat,,,,,,,body
11.039999961853027,0,0.1765290677937027,0.7025158044063684,85,588,0.0,0,1,4,144.62665797261408,1.0424929168265809,0,24.59710693359375,-8.515190124511719,7,10,a) name of the firm/consultant ,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,224.6530850329105,0.7340425525169234,0,174.58734130859375,0.0,7,11,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
12.0,0,0.1569290909112668,0.102272746538875,5,35,0.0857142857142857,0,0,4,156.34618261280568,1.0869565254949367,0,0.0,-6.0,8,0,Evaluation and Awarding of Contract ,,,,,,,heading
11.039999961853027,0,0.1471251693426394,0.1551121605767144,49,275,0.0181818181818181,1,0,5,123.61452979020407,0.9829059821802828,0,41.84881591796875,0.0,8,1,The contract will be awarded to the bidder whose s,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.2181321153737077,11,88,0.0113636363636363,0,0,6,179.9003586243442,1.0279329602324283,0,49.91180419921875,0.0,8,2,"Specifically, proposals will be evaluated proposal",,,,,,,body
11.039999961853027,0,0.2059510424246196,0.2654006071765013,32,243,0.0411522633744856,0,0,6,172.88676743165675,1.0279329602324283,0,37.4366455078125,-36.001434326171875,8,3,Quality of the proposal /approach outlined for und,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.361902988318241,14,103,0.058252427184466,1,0,6,178.50208655601378,1.0279329602324283,0,76.42988586425781,0.0,8,4,Questions regarding this RFP should be directed by,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.4099242085158223,19,105,0.1047619047619047,1,0,5,181.4584436610481,1.0526315789473684,0,38.032806396484375,0.0,8,5,Bidders are asked not to contact any other member ,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,473.7595640443952,0.75,1,406.3198852539063,0.0,8,6,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
12.0,0,0.1471251693426394,0.1357575426198015,7,44,0.1818181818181818,0,0,4,108.15383673605666,1.204819272493955,0,0.0,-0.0001068115234375,9,0,Appendix A:  ODL Envisioned Phases & Funding ,,,,,,,heading
9.960000038146973,0,0.1471249948140063,0.1764973341816603,4,27,0.1481481481481481,0,0,4,118.21541475627872,0.9512893993247722,0,32.26591491699219,0.0,9,1,Phase I:  Business Planning ,,,,,,,heading
9.960000038146973,1,0.1471249948140063,0.2055850558810764,18,134,0.0373134328358208,1,0,5,114.33506054532496,0.9606481489998376,0,23.0374755859375,7.62939453125e-06,9,2,Timeline: March 2003 – September 2003 ,,,,,,,body
9.960000038146973,1,0.1471250072803372,0.2490720652570628,5,29,0.1724137931034483,0,0,5,122.76290025416486,0.9606481489998376,0,34.44171142578125,-7.62939453125e-06,9,3,Result: The ODL business plan ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.2783106794260969,51,307,0.0390879478827361,1,0,6,120.14481663988995,0.9669902919812796,0,23.156982421875,0.0,9,4,The first phase will be to build the ODL business ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.3363478689482718,55,362,0.005524861878453,1,0,5,113.49946192668487,1.0,0,45.9654541015625,0.0,9,5,Given the number and diversity of stakeholders inv,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.423334372164023,5,40,0.125,0,0,5,131.0097143567856,1.0,0,68.893310546875,0.0,9,6,Phase II: Implementing and Transitioning ,,,,,,,heading
9.960000038146973,1,0.1471249948140063,0.452422093863439,42,276,0.0398550724637681,1,0,5,112.99338256154287,1.0,0,23.0374755859375,0.0,9,7,Timeline: April 2004 – December 2006 ,,,,,,,body
9.960000038146973,1,0.1471249948140063,0.5250093094026199,7,44,0.1136363636363636,0,0,4,125.13399250736546,1.0,0,57.48907470703125,0.0,9,8,Result: The ODL is implemented and validated ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.5542479621039497,77,492,0.0264227642276422,1,0,4,118.77524616398358,1.0,0,23.157012939453125,0.0,9,9,The second phase will be to implement the ODL base,,,,,,,body
9.960000038146973,1,0.1471249698813444,0.6413853192570234,121,779,0.0231065468549422,1,0,4,121.48132095982984,1.0,0,69.01278686523438,0.009979248046875,9,10,The seed money requested will allow libraries to r,,,,,,,body
9.960000038146973,0,0.1471249823476754,0.7718713933771307,7,40,0.225,0,0,5,114.97055034235515,1.0349127195018455,0,103.344970703125,0.0001144409179687,9,11,Phase III: Operating and Growing the ODL ,,,,,,,heading
9.960000038146973,1,0.1471249698813444,0.8009591150765467,12,93,0.053763440860215,0,0,5,84.61055376514216,1.0349127195018455,0,23.0374755859375,0.0001220703125,9,12,Timeline: January 2007 -,,,,,,,body
9.960000038146973,1,0.1471249823476754,0.8444461244525332,8,52,0.0961538461538461,0,0,4,84.66065400364683,1.0440251588830842,0,34.44171142578125,0.0001144409179687,9,13,Result: The ODL is fully operational and sustainab,,,,,,,body
9.960000038146973,0,0.1471412758422053,0.8736847386215673,33,205,0.0390243902439024,0,0,5,104.57880927076803,1.0349127195018455,0,23.156982421875,-0.009857177734375,9,14,In the third phase the ODL moves into the operatio,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,110.390438071941,0.831325295148316,0,39.02154541015625,0.0,9,15,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
9.960000038146973,0,0.1471251693426394,0.0911946826510959,19,126,0.0317460317460317,1,0,4,133.21853774783034,1.0,0,0.0,17.997718811035156,10,0,capabilities. The challenge is to secure resources,,,,,,,body
9.960000038146973,0,0.1471251693426394,0.1346816920270823,69,466,0.0278969957081545,1,0,4,95.03764940399492,1.0,0,34.44171142578125,17.997718811035156,10,1,The ongoing funding of the ODL will be based on a ,,,,,,,body
9.960000038146973,0,0.1471251693426394,0.2150030425100615,83,555,0.0306306306306306,0,0,5,82.27997870264895,1.0,0,63.61450958251953,17.997718811035156,10,2,The proposed funding model requires a continuing g,,,,,,,body
9.960000038146973,0,0.1765332066155726,0.3097237481011284,13,67,0.044776119402985,0,0,6,97.53352759045374,1.0,0,75.018798828125,137.76671600341797,10,3,1. that ODL expenditures will increase by 50% over,,,,,,,body
9.960000038146973,0,0.1765332066155726,0.3316936300258444,15,83,0.0,0,0,7,91.400330033397,0.9951470169515112,0,17.400146484375,6.362274169921875,10,4,2. that government funding will decrease from 70% ,,,,,,,body
9.960000038146973,0,0.1765332066155726,0.3538144044201783,18,119,0.0,0,0,5,63.84506191411417,0.9932189869885936,0,17.5196533203125,6.362274169921875,10,5,"3. that library contributions, endowment and gifts",,,,,,,body
9.960000038146973,0,0.401642219693053,0.4048845310403843,5,29,0.8620689655172413,0,0,6,103.97259169161345,0.9943427621899616,0,40.447540283203125,-155.75657653808594,10,6,OVERVIEW OF ODL FUNDING MODEL ,,,,,,,body
10.300000031789144,0,0.1869290794422423,0.4344697046761561,27,185,0.1567567567567567,0,0,7,151.9069998869475,1.054886715133098,0,23.43145751953125,-24.35999298095703,10,7,Funding Source ,,,,,,,body
9.960000038146973,0,0.1471380096635008,0.5574150085449219,40,251,0.0398406374501992,1,0,5,138.8343553693368,1.021149453414805,0,97.3726806640625,-0.0078582763671875,10,8,While the private sector will be invited to partic,,,,,,,body
9.960000038146973,1,0.1471380096635008,0.6156030134721235,88,556,0.0197841726618705,1,0,5,138.5478149218706,1.021149453414805,0,46.08489990234375,-0.0078582763671875,10,9,A $50M budget leverages the consortium buying powe,,,,,,,body
9.960000038146973,1,0.1471380345961626,0.7171396583017676,74,459,0.0217864923747276,1,0,4,142.40943357814425,1.0265773408264305,0,80.41702270507812,24.35211944580078,10,10,It is important to recognize that every new dollar,,,,,,,body
8.588571412222725,1,0.1471251693426394,0.9229543666646938,12,77,0.1428571428571428,0,0,4,248.0402669729201,0.8550095949194324,0,163.0052490234375,0.0,10,11,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
12.0,0,0.1569290909112668,0.1168181486804075,8,53,0.1698113207547169,0,0,4,151.43761335024877,1.204819272493955,0,0.0,-5.999969482421875,11,0,Appendix B: ,,,,,,,heading
9.960000038146973,0,0.1471251693426394,0.1727094553937815,2,11,0.0909090909090909,0,0,4,167.14317496965953,0.9512893993247722,0,44.26591491699219,5.7569122314453125,11,1,1. Preamble ,,,,,,,heading
9.960000038146973,0,0.1565318388097426,0.2019480695628156,50,357,0.042016806722689,1,0,5,144.5471881161306,0.9606481489998376,0,23.156982421875,3.0517578125e-05,11,2,Implementation of the Ontario Digital Library (ODL,,,,,,,body
9.960000038146973,0,0.1471252192079631,0.2743844696969697,4,21,0.0952380952380952,0,0,4,152.49497449154035,0.9512893993247722,0,57.36962890625,5.756881713867188,11,3,2. Terms of Reference ,,,,,,,heading
9.960000038146973,0,0.1565318886750663,0.3034721913963857,30,214,0.0420560747663551,0,0,5,146.58574950563536,0.9606481489998376,0,23.0374755859375,0.0,11,4,"In broad terms, the ODL Business Plan Steering Com",,,,,,,body
9.960000038146973,0,0.1565318886750663,0.3616602733881787,138,1037,0.0057859209257473,1,1,4,162.58929584803624,1.0,0,46.0849609375,-0.009979248046875,11,5,2.1 developing a detailed business plan for the th,,,,,,,body
9.960000038146973,0,0.1471089381797641,0.608396549417515,2,13,0.0769230769230769,0,0,4,153.042164545373,1.0,0,0.0,5.756866455078125,11,6,3. Membership ,,,,,,,heading
9.960000038146973,0,0.1565156076468673,0.6374843096492266,21,143,0.0419580419580419,0,0,6,130.64703638008052,1.0,0,23.037506103515625,0.0,11,7,"Each of the four sectors, Schools, Colleges, Unive",,,,,,,body
9.960000038146973,0,0.1565156076468673,0.68112213443024,2,12,0.0833333333333333,0,1,4,141.401758536949,1.0,0,34.5611572265625,-1.52587890625e-05,11,8,3.1 Schools: ,,,,,,,body
9.960000038146973,1,0.1565155827142055,0.6956722375118372,30,219,0.1415525114155251,0,0,8,127.45273208380353,1.017513135490985,0,11.523681640625,-5.7469329833984375,11,9,- Ontario School Library Association (OSLA) and Th,,,,,,,body
9.960000038146973,1,0.1565155827142055,0.7535710960927636,12,77,0.1688311688311688,0,0,7,111.6029143334139,1.0200652126737273,0,45.85589599609375,-5.7469329833984375,11,10,- Ontario Council of University Libraries (OCUL) (,,,,,,,body
9.960000038146973,1,0.156499376483992,0.7826713793205492,17,106,0.1226415094339622,0,0,5,75.57591642191997,1.02831858511641,0,23.04742431640625,-5.7370147705078125,11,11,"- Bibliocentre, and Heads of Libraries and Learnin",,,,,,,body
9.960000038146973,1,0.2059087690964244,0.8117716625483349,45,326,0.205521472392638,0,0,4,76.02482784750347,1.0356506252116398,0,23.04742431640625,-35.975563049316406,11,12,- Administrators of Medium-sized Public Libraries ,,,,,,,body
8.588571412222725,1,0.1471251693426394,0.9229543666646938,12,77,0.1428571428571428,0,0,4,121.46389356216264,0.8623063633863803,0,88.05670166015625,0.0,11,13,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
9.960000038146973,1,0.1565678166408164,0.091080549991492,11,96,0.0625,0,1,4,92.85844774443864,1.0,1,0.0,-5.7469329833984375,12,0,3.5 Ontario Library Association representative (ex,,,,,,,body
9.960000038146973,0,0.2059934902814478,0.1057816996718898,40,253,0.0355731225296442,1,0,4,83.88490877410253,1.0,0,11.643310546875,-30.228599548339844,12,1,- Role of the OLA ex-officio member: To act as a l,,,,,,,body
9.960000038146973,0,0.1565840727363536,0.1638188217625473,28,163,0.0368098159509202,1,1,6,91.16417441540712,0.9957510623297612,0,45.96540069580078,12.211151123046877,12,2,3.6 It is anticipated that as planning for the ODL,,,,,,,body
9.960000038146973,0,0.1471774032692504,0.2073058311385337,5,35,0.0857142857142857,0,0,4,123.52679186410172,1.0,0,34.44171142578125,5.756881713867188,12,3,4. Appointment Criteria and Process ,,,,,,,heading
9.960000038146973,0,0.1565840727363536,0.2371606537790009,21,137,0.0291970802919708,1,1,6,97.65670775506366,0.9957510623297612,0,23.64501953125,12.211151123046877,12,4,4.1 ,,,,,,,body
9.960000038146973,0,0.1566003537645527,0.2826219809175742,8,70,0.0142857142857142,0,1,6,110.74426295157082,0.9957510623297612,0,36.00537109375,-0.0420379638671875,12,5,4.2 ,,,,,,,body
10.2150000333786,0,0.1765369340485217,0.3117599872627644,61,419,0.0214797136038186,1,0,4,110.37683690210386,1.0256024090617444,0,23.077301025390625,-12.211151123046877,12,6,• ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.4540731256658381,2,7,0.1428571428571428,0,0,4,128.22124608381503,1.0,0,0.0,5.756881713867188,12,7,5. Term ,,,,,,,heading
9.960000038146973,0,0.1565316642811095,0.4833117783671677,29,179,0.0223463687150838,1,0,5,127.0491385285242,0.9949056039499702,0,23.157012939453125,0.0420379638671875,12,8,Expected term on the Steering Committee is the tim,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.5266478567412405,2,8,0.125,0,0,4,95.71925433396343,1.0,0,57.47918701171875,5.756881713867188,12,9,6. Chair ,,,,,,,heading
9.960000038146973,0,0.1565316642811095,0.5558865094425702,12,72,0.0694444444444444,1,0,7,127.31183189257555,1.0,0,23.157012939453125,-5.756881713867188,12,10,Chair will be appointed by the Board of the Ontari,,,,,,,body
9.960000038146973,0,0.1565316642811095,0.5877031653818457,4,18,0.1111111111111111,0,0,4,91.311968433686,1.0,0,25.19879150390625,-5.756881713867188,12,11,Role of the Chair: ,,,,,,,body
9.960000038146973,0,0.1565316642811095,0.6167908870812618,62,383,0.0182767624020887,1,0,4,99.3198988794797,1.0,0,48.23626708984375,0.0,12,12,In addition to the characteristics for appointees ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.6892272486831202,2,11,0.0909090909090909,0,0,4,119.43979929762754,1.0,0,80.40707397460938,5.756881713867188,12,13,7. Meetings ,,,,,,,heading
9.960000038146973,0,0.1565316642811095,0.7184658628521543,24,140,0.0071428571428571,1,0,6,107.14104311083774,1.0234879632824376,0,80.52658081054688,-5.75677490234375,12,14,It is expected that in person meetings are held on,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.7618019026939316,6,44,0.0681818181818181,0,0,5,121.19428044268872,1.02831858511641,0,34.3221435546875,0.0001068115234375,12,15,8. Lines of Accountability and Communication ,,,,,,,heading
9.960000038146973,0,0.1565316642811095,0.7910405939275568,17,103,0.0485436893203883,1,1,5,87.63557288529086,1.02831858511641,0,23.15704345703125,-5.75677490234375,12,16,8.1 The Steering Committee is accountable to the P,,,,,,,body
9.960000038146973,0,0.1565316642811095,0.8346784187085701,65,412,0.0339805825242718,1,1,4,86.77209100237914,1.0356506252116398,0,34.5611572265625,-5.75677490234375,12,17,8.2 The role of the Ontario Library Association is,,,,,,,body
8.588571412222725,1,0.1471251693426394,0.9229543666646938,12,77,0.1428571428571428,0,0,4,118.22915022371409,0.8623063633863803,1,69.91455078125,0.0,12,18,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
9.960000038146973,0,0.1565369250727634,0.1057699858540236,44,331,0.0483383685800604,1,1,4,243.67309550298108,1.0356506252116398,0,0.0,-5.7599945068359375,13,0,8.3 The Steering Committee is accountable to its c,,,,,,,body
9.960000038146973,0,0.1471302556056602,0.1782063956212515,5,40,0.075,0,0,4,257.4142951567559,1.0356506252116398,0,57.36963653564453,-0.00311279296875,13,1,9. Financial and Administrative Policies ,,,,,,,heading
9.960000038146973,0,0.1565531811683006,0.2074450097902856,32,222,0.0495495495495495,0,1,4,203.5764791980926,1.0356506252116398,0,23.156982421875,-5.769943237304688,13,2,9.1 Service on the Steering Committee is non-remun,,,,,,,body
9.960000038146973,0,0.205962573780733,0.2654947608408302,65,437,0.0251716247139588,1,0,4,213.5995032559129,1.0356506252116398,0,45.97540283203125,-36.00849151611328,13,3,The ODL Steering Committee will function according,,,,,,,body
8.588571412222725,1,0.1471251693426394,0.9229543666646938,12,77,0.1428571428571428,0,0,4,570.8921429623584,0.8623063633863803,1,520.7080078125,0.0,13,4,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
12.0,0,0.1569290909112668,0.1168181486804075,6,49,0.1632653061224489,0,0,4,202.37538504522783,1.204819272493955,0,0.0,-0.0020675659179687,14,0,Appendix C: ,,,,,,,heading
9.960000038146973,0,0.1569287543203316,0.1728609643801294,69,424,0.0235849056603773,0,0,4,173.1621564325119,0.9512893993247722,0,44.38591003417969,-0.001861572265625,14,1,The purpose of the ODL is to provide equal access ,,,,,,,body
9.960000038146973,0,0.1569287543203316,0.2599984371300899,3,22,0.0909090909090909,0,0,4,178.74317633783926,0.9512893993247722,0,69.01287841796875,-0.001861572265625,14,2,1. Reference Resources ,,,,,,,body
9.960000038146973,0,0.1569287543203316,0.289086158829506,59,508,0.0,0,0,5,189.73457594037612,0.9606481489998376,0,23.0374755859375,-0.001861572265625,14,3,"- directories: companies, associations, organizati",,,,,,,body
9.960000038146973,0,0.1569257125355839,0.535973365860756,3,17,0.1176470588235294,0,0,7,215.23438865065583,0.9715719069767788,0,195.53466796875,0.0018539428710937,14,4,2. Subject Guides ,,,,,,,body
9.960000038146973,0,0.1569257125355839,0.564910195090554,28,206,0.0,0,0,6,154.56676731044698,1.0234879632824376,0,22.91796875,-5.997932434082031,14,5,-arts and humanities ,,,,,,,body
9.960000038146973,0,0.1569287667866626,0.7100973418264678,3,24,0.0416666666666666,0,0,5,130.49592556393495,1.02831858511641,0,114.98822021484376,-5.999801635742188,14,6,3. Educational tool-kits ,,,,,,,body
9.960000038146973,0,0.1569287418540007,0.7391850635258839,17,152,0.0,0,0,5,132.53599530927596,1.02831858511641,0,23.0374755859375,-5.999786376953125,14,7,"-guides to information gathering methodologies, in",,,,,,,body
9.960000038146973,0,0.156932045431698,0.8263225362758444,6,36,0.0277777777777777,1,0,4,122.73041286440971,1.0356506252116398,0,69.01287841796875,-6.001808166503906,14,8,"4. Journals, books, maps, music etc. ",,,,,,,body
8.588571412222725,1,0.1471251693426394,0.9229543666646938,12,77,0.1428571428571428,0,0,4,199.762356334258,0.8623063633863803,1,76.53240966796875,0.0,14,9,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
28.00721549987793,0,0.2055893816979102,0.0471838267162592,5,36,0.2222222222222222,0,0,4,237.5009732019637,2.245443842020922,0,0.0,-86.13866424560547,1,0,Parsippany -Troy Hills STEM Pathways,,,,,,,title
12.862285477774485,0,0.1312540839700137,0.1119876341386274,50,361,0.0221606648199446,1,0,4,184.26350023688207,0.7910802608104406,0,51.324615478515625,-34.91519927978516,1,1,Mission Statement:  To provide PTHSD high school s,,,,,,,body
15.308159828186035,0,0.3924488491482205,0.5532517481331873,2,15,0.9333333333333332,0,0,4,168.89262422343035,1.2499522927657245,0,186.67611694335935,80.59571838378906,1,2,PATHWAY OPTIONS,,,,,,,heading
15.310199737548828,0,0.1914710749208537,0.5905992141877762,2,15,0.9333333333333332,0,0,6,202.52245568939733,1.2329312922394913,0,29.57919311523437,-71.76799774169922,1,3,REGULAR PATHWAY,,,,,,,body
11.007583618164062,0,0.1221921085532194,0.6345782809787326,52,375,0.0533333333333333,0,0,4,196.7983694935361,0.8262624601384125,0,34.8314208984375,0.0,1,4,●,,,,,,,body
11.16124847957066,0,0.5241411994485294,0.5905992141877762,96,641,0.0811232449297972,1,0,4,278.0792295985533,0.8402198978532985,0,29.57919311523437,-281.0923767089844,1,5,DISTINCTION PATHWAY,,,,,,,body
14.011449813842772,0,0.0742031047546785,0.2306038634945648,1,6,0.1666666666666666,0,0,5,239.67962428381352,0.8845880394196575,0,93.94405364990234,71.76799774169922,1,6,Goals:,,,,,,,body
11.508949279785156,0,0.0676217297323389,0.2663747614080256,25,177,0.0056497175141242,1,0,5,174.9667562203083,0.7043412007277258,0,28.330551147460938,-1.7024612426757812,1,7,"• Inspire keen interest in mathematics, science, e",,,,,,,body
11.508949279785156,0,0.064839930316202,0.3175495802754103,76,548,0.0255474452554744,1,0,8,221.9658664595713,0.772561176800682,0,40.53045654296875,1.7024612426757812,1,8,• Expose students to potential career opportunitie,,,,,,,body
12.401399612426758,0,0.1001374035105322,0.6476013647235042,1,8,0.875,0,0,4,138.40203753268926,0.9388707889620896,0,0.0,0.7700004577636719,1,0,ADDRESS: ,,,,,,,body
11.114281245640344,0,0.1790820137894446,0.668246504317274,13,80,0.7,0,0,5,99.668452127583,0.770238130562362,0,14.16339111328125,35.39879608154297,1,1,TOPJUMP ,,,,,,,body
19.533597946166992,0,0.0904459561636024,0.7628299587574073,2,22,0.1818181818181818,0,0,5,74.52914426300806,1.532551062380703,0,64.88803100585938,64.29769706726074,1,2,RSVP: ----------------,,,,,,,body
7.207225322723389,0,0.1910740906760676,0.8100807832400466,7,43,0.8604651162790697,0,0,5,73.25740062474202,0.4738141705549489,0,32.41595458984375,31.48889923095703,1,3,CLOSED TOED SHOES ARE REQUIRED FOR CLIMBING ,,,,,,,body
14.98027926021152,0,0.1024990782669528,0.8335220775583517,24,138,0.782608695652174,1,0,5,89.44147004340556,1.096936467744488,0,16.0816650390625,60.367897033691406,1,4,"PARENTS OR GUARDIANS NOT ATTENDING THE PARTY, ",,,,,,,body
18.025842666625977,0,0.2876539532870653,0.9102963600166868,1,15,0.8666666666666667,0,0,4,94.06434119418624,1.364679605128044,0,52.67022705078125,0.0,1,5,WWW.TOPJUMP.COM ,,,,,,,body
